ID	drug_name	GDSC	y_id	x_id	n	beta	pval	fdr	nc_beta	nc_pval	nc_fdr	r2	target	ppi	skew	cancer_gene	UniprotID_inString
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	RABEPK	368	-0,202392979	0,007174276	0,081742368	-0,218559742	0,002494794	0,062664685	0,624177437	MET	3	-1,306810675	FALSE	Q7Z6M1
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	PPM1B	532	-0,202627509	0,00836546	0,089762203	-0,108890003	0,132028107	0,460307457	0,624177437	MET	3	-1,306810675	FALSE	O75688
1049	PD173074	GDSC1	"1049;PD173074;GDSC1"	AXL	368	-0,202764157	0,000188572	0,075304878	-0,159043188	0,00015649	0,010471465	0,404647142	"FGFR1;FGFR2;FGFR3"	-	-1,449051771	FALSE	P30530
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	APOL2	641	0,096060312	0,032978708	0,681533031	0,17124187	6,8302E-09	3,73202E-05	0,621470459			-1,257524798	FALSE	Q9BQE5
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	ILKAP	798	-0,202981538	0,000125307	0,009485554	-0,142401596	0,001961936	0,054294871	0,624177437	MET	3	-1,306810675	FALSE	Q9H0C8
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	PDP1	714	-0,203212192	0,01810744	0,188953212	-0,357792149	5,45247E-09	1,24226E-06	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q9P0J1
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	TIMM13	852	-0,203635167	0,002936561	0,088225908	-0,049449638	0,44819371	0,67913013	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q9Y5L4
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	UBA2	896	-0,203645923	0,00320763	0,267642039	-0,364114357	4,30553E-10	2,37967E-07	0,750148631	BCL2	3	-1,562840054	FALSE	Q9UBT2
2309	AC220	GDSC2	"2309;AC220;GDSC2"	STT3A	545	-0,203777229	0,001217982	0,081500669	-0,132267832	0,014302647	0,347922355	0,505922345	FLT3	4	-1,284486656	FALSE	P46977
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	CTNNA1	762	0,114213156	0,00773243	0,509036089	0,162871551	8,03566E-07	0,000933402	0,621470459			-1,257524798	FALSE	P35221
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	ARPC1B	866	-0,203911424	0,010022541	0,30877992	-0,492743209	1,51546E-12	2,44674E-10	0,591585105	BRAF	3	-1,457742709	FALSE	O15143
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	RAB38	107	-0,204229125	0,26019625	0,676790149	-0,743777673	2,52656E-08	2,19169E-06	0,499462315	BRAF	3	-1,228927954	FALSE	P57729
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	ZFYVE16	179	-0,204379649	0,060748423	0,456362015	-0,647427991	4,22113E-09	4,35254E-07	0,499462315	BRAF	3	-1,228927954	FALSE	Q7Z3T8
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	EXOC3	629	0,33208251	5,99119E-06	0,019720919	0,274457068	0,000204116	0,024245404	0,621470459			-1,257524798	FALSE	O60645
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	TMED7	834	-0,204441191	0,022661647	0,323304766	-0,360899787	1,30623E-06	0,000158693	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	Q9Y3B3
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	IRF9	78	-0,554267737	7,21849E-06	0,019720919	-0,144197451	0,247805676	0,644689524	0,621470459			-1,257524798	FALSE	Q00978
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	ITGAV	717	0,10594418	0,022814019	0,651849171	0,1509874	8,65297E-07	0,000933402	0,621470459			-1,257524798	FALSE	not found
2327	BIX-02188	GDSC2	"2327;BIX-02188;GDSC2"	MAPRE3	173	-0,204995904	0,000182243	0,077649941	-0,127777836	0,002819915	0,227324444	0,671646343	MAP2K5	4	-1,283342648	FALSE	Q9UPY8
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	NCAPH	816	-0,205078941	0,000189924	0,011766231	-0,158791455	0,001990369	0,054640287	0,624177437	MET	3	-1,306810675	FALSE	Q15003
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	DNAJC17	635	-0,205447321	0,001557584	0,039123674	-0,14260109	0,01750377	0,169997869	0,624177437	MET	-	-1,306810675	FALSE	Q9NVM6
155	Ponatinib	GDSC1	"155;Ponatinib;GDSC1"	PLOD1	727	-0,205504866	0,001298937	0,271527861	-0,193863183	7,38329E-07	0,000454402	0,483715707	"ABL1;FGFR1;FLT3;KDR;PDGFRA;SRC;TEK"	-	-1,560768338	FALSE	Q02809
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	PPAT	771	-0,205537044	0,023783531	0,41270313	-0,359315419	3,13855E-06	0,00017175	0,750148631	BCL2	3	-1,562840054	FALSE	Q06203
37	Crizotinib	GDSC1	"37;Crizotinib;GDSC1"	EMC1	370	-0,205665404	6,1037E-06	0,021548452	-0,221057233	8,61827E-08	0,000137605	0,484467073	"ALK;MET;ROS1"	-	-1,395270561	FALSE	Q8N766
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	PCMT1	805	-0,205930548	0,016862231	0,508289747	-0,300548619	8,49728E-05	0,000931943	0,495096161	BRAF	-	-1,809260826	FALSE	not found
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	PRRC2A	898	-0,206341458	0,000394064	0,018054176	-0,172397414	0,001129614	0,038771734	0,624177437	MET	-	-1,306810675	FALSE	not found
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	ATP1B3	854	-0,206439479	0,031550429	0,187478222	-0,369172992	3,55408E-06	0,000128582	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P54709
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	MVP	717	0,08109922	0,036424411	0,683885853	0,125890558	1,02497E-06	0,000933402	0,621470459			-1,257524798	FALSE	Q14764
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	LACTB2	622	-0,206723458	0,019155669	0,474767237	-0,271220171	3,50435E-05	0,000543994	0,507920431	EGFR	-	-1,179659171	FALSE	Q53H82
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	NCEH1	713	0,05269118	0,249916393	0,870512693	0,119009628	5,41052E-07	0,000933402	0,621470459			-1,257524798	FALSE	Q6PIU2
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	QDPR	773	-0,20710543	0,010289511	0,310785776	-0,688352312	7,3077E-22	2,01692E-18	0,591585105	BRAF	3	-1,457742709	FALSE	P09417
211	TL-2-105	GDSC1	"211;TL-2-105;GDSC1"	SLC2A1	728	0,09725285	0,012275387	0,615345984	0,152268507	1,93514E-08	5,28679E-05	0,621470459			-1,257524798	FALSE	P11166
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	DDT	258	-0,207543996	0,051064049	0,393912493	-0,619129347	5,49965E-09	4,54009E-07	0,59266103	BRAF	-	-1,013673138	FALSE	P30046
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ZFYVE16	184	-0,207690605	0,037855563	0,34691185	-0,580675986	4,18276E-08	2,54229E-06	0,59266103	BRAF	3	-1,013673138	FALSE	Q7Z3T8
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	SLC25A5	849	-0,207779984	0,021083535	0,198433467	-0,291513154	4,11019E-05	0,000838601	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P05141
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ISCA2	636	-0,207789144	0,011736727	0,451708019	-0,378251316	3,70705E-06	8,70828E-05	0,507920431	EGFR	4	-1,179659171	FALSE	Q86U28
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	ABI2	475	-0,271382911	0,004039411	0,267642039	-0,382740507	2,10674E-06	0,000127341	0,750148631	BCL2	2	-1,562840054	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	ACTL6A	906	-0,099526069	0,449290256	0,834978899	-0,509454353	2,26985E-06	0,000130682	0,750148631	BCL2	2	-1,562840054	FALSE	O96019
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	GOLGA2	850	-0,208432252	0,049067223	0,725863496	-0,637541729	3,93084E-12	3,25426E-10	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q08379
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	ANXA2	876	-0,015480315	0,799678585	0,962924519	0,205381379	1,21298E-11	9,57734E-09	0,750148631	BCL2	2	-1,562840054	FALSE	P07355
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	TXNDC5	853	-0,208663435	0,010882003	0,150698369	-0,195261136	3,74787E-05	0,000782189	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q8NBS9
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	RIDA	811	-0,209036944	0,001632712	0,328633518	-0,236030892	7,54227E-06	7,46575E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	P52758
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	TACSTD2	284	-0,209054144	0,06532227	0,273146935	-0,313640736	3,02677E-05	0,000643396	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P09758
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	DOHH	647	-0,209096782	0,000534189	0,020823282	-0,190823968	0,00120949	0,03954816	0,624177437	MET	3	-1,306810675	FALSE	Q9BU89
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SLIRP	877	-0,20935505	0,010648764	0,681701696	-0,602559513	1,779E-13	1,29296E-11	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q9GZT3
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	AP2A1	907	0,1365645	0,282285878	0,744716598	0,452604903	7,4482E-08	1,41952E-05	0,750148631	BCL2	2	-1,562840054	FALSE	O95782
56	WH-4-023	GDSC1	"56;WH-4-023;GDSC1"	CYB5R3	367	-0,209573282	0,004454442	0,408609437	-0,237037936	5,92843E-06	0,000706965	0,443693346	"LCK;SRC"	-	-1,195719809	FALSE	not found
226	GSK1070916	GDSC1	"226;GSK1070916;GDSC1"	PPIH	807	-0,209582766	0,118634866	0,908239503	-0,611280068	3,32043E-07	0,000598784	0,687963558	"AURKA;AURKC"	-	-1,245450739	FALSE	O43447
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	AP2B1	907	0,085786548	0,5129196	0,864300802	0,47430515	9,71779E-07	8,13469E-05	0,750148631	BCL2	2	-1,562840054	FALSE	P63010
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	APEX1	903	-0,052009601	0,524931003	0,868917852	-0,312850928	6,08202E-06	0,000282482	0,750148631	BCL2	2	-1,562840054	FALSE	P27695
37	Crizotinib	GDSC1	"37;Crizotinib;GDSC1"	CANX	376	-0,209867918	0,000343283	0,045599351	-0,177757779	9,83381E-06	0,002616887	0,484467073	"ALK;MET;ROS1"	-	-1,395270561	FALSE	P27824
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	MRPS9	867	-0,209925681	0,047179618	0,75749606	-0,799270395	1,2436E-13	9,4652E-12	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P82933
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	NDUFS8	706	-0,209972568	0,047373319	0,607371923	-0,446865252	6,31549E-05	0,000866747	0,507920431	EGFR	3	-1,179659171	FALSE	O00217
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	TSN	885	-0,21006202	0,00968999	0,340839186	-0,346090857	2,10852E-06	0,000127341	0,750148631	BCL2	3	-1,562840054	FALSE	Q15631
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	TMCO1	794	-0,210132928	0,033478699	0,191712929	-0,401178579	1,37435E-05	0,000350844	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9UM00
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	TOP2A	853	-0,210492838	0,006345493	0,077485733	-0,163631921	0,016571803	0,079553393	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P11388
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	SOD2	856	-0,210523542	0,001676603	0,176269056	-0,208355975	6,25894E-06	0,000438687	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	not found
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	REXO2	779	-0,210941918	0,014993451	0,494326766	-0,323621699	1,11389E-05	0,000173068	0,495096161	BRAF	-	-1,809260826	FALSE	Q9Y3B8
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	FAHD1	691	-0,211072964	0,017608335	0,469580533	-0,344679671	1,81041E-06	4,98348E-05	0,507920431	EGFR	5+	-1,179659171	FALSE	not found
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	ATOX1	620	-0,211100546	0,002483478	0,377521164	-0,647567013	3,43942E-31	1,85969E-27	0,495096161	BRAF	4	-1,809260826	FALSE	O00244
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	ASPH	805	0,041941287	0,587389464	0,898541336	0,208093222	2,69219E-06	0,0001503	0,750148631	BCL2	2	-1,562840054	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	BCAP31	907	0,272067407	0,010160485	0,342420732	0,365274196	5,76119E-07	5,49002E-05	0,750148631	BCL2	2	-1,562840054	FALSE	P51572
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	DHFR	503	-0,211738206	0,000185978	0,011766231	-0,200032332	0,000256092	0,016985007	0,624177437	MET	3	-1,306810675	FALSE	P00374
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	APP	656	-0,211898122	0,016852972	0,582814174	-0,335780086	9,50045E-05	0,000668088	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CBX8	832	-0,114752142	0,183255513	0,669405655	-0,355895925	2,1427E-06	0,000127341	0,750148631	BCL2	2	-1,562840054	FALSE	Q9HC52
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CDK1	883	-0,15923171	0,01256572	0,367513489	-0,273161791	7,83632E-06	0,000330621	0,750148631	BCL2	2	-1,562840054	FALSE	P06493
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	KHSRP	904	-0,212631442	0,000759293	0,025741433	-0,153549616	0,004307705	0,080591103	0,624177437	MET	3	-1,306810675	FALSE	Q92945
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CHD4	906	-0,256547926	0,064441294	0,526874307	-0,681922099	6,66598E-09	1,84214E-06	0,750148631	BCL2	2	-1,562840054	TRUE	Q14839
2309	AC220	GDSC2	"2309;AC220;GDSC2"	ITIH2	221	-0,213118394	0,000241511	0,049220366	-0,256396922	1,14141E-05	0,029619593	0,505922345	FLT3	3	-1,284486656	FALSE	P19823
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	TTC1	873	-0,213214759	1,58738E-05	0,002506242	-0,155332622	0,000298368	0,018261156	0,624177437	MET	-	-1,306810675	FALSE	Q99614
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ANK2	224	-0,213389002	0,001294657	0,072713551	-0,16731633	0,051107055	0,163868476	0,59266103	BRAF	3	-1,013673138	FALSE	Q01484
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	LMAN2	855	-0,213389662	0,024570249	0,216989354	-0,311136539	1,53266E-05	0,000399076	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q12907
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	PKP3	411	-0,213662847	0,035041327	0,690663505	-0,436025749	3,36077E-11	2,01794E-09	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q9Y446
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	NCBP2	846	-0,213676411	0,033830487	0,436871739	-0,424255341	1,65987E-05	0,000542845	0,750148631	BCL2	3	-1,562840054	FALSE	P52298
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	UBE2O	714	-0,213842219	0,037158099	0,446642691	-0,372261988	2,1236E-05	0,00064629	0,750148631	BCL2	3	-1,562840054	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	TARDBP	907	-0,214331002	0,280568416	0,742987271	-0,816919875	1,0584E-06	8,47791E-05	0,750148631	BCL2	3	-1,562840054	FALSE	not found
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SERPINB5	275	-0,214432711	0,00159895	0,039800898	-0,153262884	0,003880806	0,076776878	0,624177437	MET	-	-1,306810675	FALSE	P36952
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SUCLG1	875	-0,214610131	0,017907485	0,718410482	-0,481944775	2,29946E-08	3,46182E-07	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P53597
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	LSR	469	-0,214758474	0,078769667	0,774663056	-0,420547853	6,44351E-06	6,5563E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	RBM14	850	-0,214868666	0,070702086	0,768172688	-0,510266072	1,91969E-05	0,000164407	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q96PK6
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	ECE1	648	-0,215128483	0,011428139	0,152041515	-0,27036482	2,90802E-05	0,000648275	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	VAMP8	535	-0,215196907	0,058230465	0,731117647	-0,369691734	1,08664E-05	0,00010308	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q9BV40
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CNOT1	884	-0,275694412	0,003392648	0,267642039	-0,411665025	5,38745E-06	0,000254499	0,750148631	BCL2	2	-1,562840054	TRUE	A5YKK6
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CTBP1	902	-0,148009054	0,116557079	0,597235432	-0,355528529	4,31217E-06	0,000216667	0,750148631	BCL2	2	-1,562840054	FALSE	Q13363
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CTCF	879	-0,1415548	0,143796306	0,628311615	-0,385240656	8,1775E-06	0,000332855	0,750148631	BCL2	2	-1,562840054	TRUE	P49711
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CTSA	784	0,164916535	0,035886652	0,446513881	0,233816223	2,63613E-05	0,000754916	0,750148631	BCL2	2	-1,562840054	FALSE	P10619
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	NT5C3A	382	-0,215786414	0,009543511	0,097587384	-0,224318254	0,002112934	0,056406141	0,624177437	MET	3	-1,306810675	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	DDX17	906	-0,206910965	0,093453257	0,572825051	-0,520359458	3,66642E-06	0,000191173	0,750148631	BCL2	2	-1,562840054	FALSE	Q92841
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	ITGAV	713	-0,216131236	0,009028968	0,235340713	-0,238320698	1,08425E-05	0,000637376	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	not found
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	NPLOC4	864	-0,216218393	0,021885815	0,408859525	-0,410850519	1,96757E-05	0,000332141	0,591585105	BRAF	3	-1,457742709	FALSE	Q8TAT6
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	TUBA1C	714	-0,21630473	3,37975E-06	0,000981763	-0,167149853	0,000121919	0,010994682	0,624177437	MET	3	-1,306810675	FALSE	Q9BQE3
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	DCK	665	-0,216386943	0,028388502	0,426310991	-0,404577234	1,90011E-07	2,6928E-05	0,750148631	BCL2	3	-1,562840054	FALSE	P27707
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	ENY2	905	-0,216573697	0,009673822	0,098087228	-0,174783202	0,017995681	0,172346847	0,624177437	MET	3	-1,306810675	FALSE	Q9NPA8
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	DNM1L	904	-0,203815605	0,005587909	0,285674655	-0,285932005	6,48376E-06	0,000290236	0,750148631	BCL2	2	-1,562840054	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	EGFR	593	0,103389431	0,040820144	0,465181306	0,123889397	1,62531E-05	0,000537909	0,750148631	BCL2	2	-1,562840054	TRUE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CUL3	790	-0,217430208	0,023670841	0,41270313	-0,390835023	1,19684E-05	0,00042677	0,750148631	BCL2	3	-1,562840054	TRUE	Q13618
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	TPBG	572	-0,217765276	0,007614195	0,227555452	-0,301274222	2,67084E-07	5,37636E-05	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	Q13641
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	YWHAZ	907	-0,062777494	0,135781587	0,552211732	-0,211982696	2,69923E-07	1,18488E-05	0,59266103	BRAF	1	-1,013673138	FALSE	not found
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SH3BGRL	648	-0,218505976	0,000958158	0,142946867	-0,28448456	3,27961E-05	0,000511396	0,591585105	BRAF	-	-1,457742709	FALSE	O75368
1049	PD173074	GDSC1	"1049;PD173074;GDSC1"	EHD2	384	-0,218619994	0,000228174	0,075304878	-0,193248686	1,76527E-05	0,00284883	0,404647142	"FGFR1;FGFR2;FGFR3"	-	-1,449051771	FALSE	Q9NZN4
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	VAPB	850	-0,218652632	0,026769192	0,667713462	-0,552800695	4,30215E-13	4,89728E-11	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	O95292
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	STX3	501	-0,21865826	0,052611523	0,528808787	-0,650001348	1,38637E-10	1,21472E-08	0,591585105	BRAF	3	-1,457742709	FALSE	Q13277
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	HMGN5	284	-0,219032693	0,003040449	0,052379805	-0,123623766	0,043338148	0,274895372	0,624177437	MET	3	-1,306810675	FALSE	P82970
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	FAF2	899	0,079991152	0,534291689	0,874194838	0,451589891	2,12599E-06	0,000127341	0,750148631	BCL2	2	-1,562840054	FALSE	Q96CS3
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	LIN7C	830	-0,219166935	0,009510061	0,469369079	-0,587998365	8,27956E-12	6,46279E-10	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q9NUP9
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	HK2	793	-0,219502743	4,26668E-05	0,004912018	-0,168788084	0,000201809	0,014754699	0,624177437	MET	4	-1,306810675	FALSE	P52789
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	ELOC	802	-0,219598465	0,013354576	0,480171872	-0,490875624	3,40443E-07	1,00042E-05	0,495096161	BRAF	-	-1,809260826	FALSE	Q15369
37	Crizotinib	GDSC1	"37;Crizotinib;GDSC1"	PSMG3	190	-0,220071051	0,000211401	0,045599351	-0,201436898	0,00083544	0,030979436	0,484467073	"ALK;MET;ROS1"	-	-1,395270561	FALSE	Q9BT73
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	RELCH	484	-0,22008057	0,050257612	0,490533647	-0,444279578	3,97191E-05	0,000993337	0,750148631	BCL2	-	-1,562840054	FALSE	Q9P260
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	FLNA	906	0,09542663	0,097833871	0,576175217	0,162070754	1,44187E-05	0,000495033	0,750148631	BCL2	2	-1,562840054	FALSE	P21333
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	GATAD2B	883	-0,196245144	0,050128491	0,490533647	-0,378861347	2,3017E-06	0,00013115	0,750148631	BCL2	2	-1,562840054	FALSE	Q8WXI9
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	KRT6A	125	-0,220375357	0,00111641	0,280993339	-0,227145058	5,08427E-05	0,000314467	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P02538
1982	PLK4_0066	GDSC2	"1982;PLK4_0066;GDSC2"	UBA2	665	-0,220639609	0,00115547	0,25847232	-0,273471723	1,34479E-06	0,000881844	0,681746929	PLK4	3	-1,243934668	FALSE	Q9UBT2
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	GNAO1	227	-0,16547876	0,132545822	0,612432252	-0,369624048	4,20605E-06	0,000215248	0,750148631	BCL2	2	-1,562840054	FALSE	P09471
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	MRPL50	850	-0,221007526	0,044335106	0,715722668	-0,627779029	7,94885E-08	1,53472E-06	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q8N5N7
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	ZFYVE16	185	-0,221015101	0,173308187	0,696531792	-0,871197205	2,99966E-07	9,57117E-06	0,591585105	BRAF	3	-1,457742709	FALSE	Q7Z3T8
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	GNG12	713	0,053073163	0,504197116	0,861421163	0,327250068	3,11302E-12	4,30142E-09	0,750148631	BCL2	2	-1,562840054	FALSE	Q9UBI6
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	HDAC2	791	-0,38654632	0,001099425	0,163069763	-0,674498549	1,37638E-10	8,4525E-08	0,750148631	BCL2	2	-1,562840054	FALSE	Q92769
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	MKI67	852	-0,221845468	0,005409993	0,071388388	-0,192864645	0,008441731	0,047938856	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P46013
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	ERP44	854	-0,222342059	0,037732616	0,270054903	-0,340562437	1,25192E-06	6,51954E-05	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q9BS26
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	DDX1	907	-0,22251477	0,024112877	0,41270313	-0,412761406	7,93171E-07	6,9585E-05	0,750148631	BCL2	5+	-1,562840054	FALSE	Q92499
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	HMGB1	887	-0,057967686	0,408779833	0,809778625	-0,271358533	7,44226E-06	0,000322233	0,750148631	BCL2	2	-1,562840054	FALSE	P09429
